-0.021884 -0.004729 0.032204
-0.022159 -0.004954 0.032203
-0.022432 -0.005182 0.032203
-0.022702 -0.005413 0.032203
-0.022970 -0.005647 0.032202
-0.023235 -0.005884 0.032202
-0.023499 -0.006124 0.032201
-0.023759 -0.006367 0.032200
-0.024018 -0.006613 0.032200
-0.024274 -0.006862 0.032199
-0.024527 -0.007113 0.032198
-0.024778 -0.007368 0.032197
-0.025026 -0.007625 0.032197
-0.025272 -0.007885 0.032196
-0.025515 -0.008148 0.032195
-0.025755 -0.008414 0.032194
-0.025993 -0.008682 0.032193
-0.026228 -0.008954 0.032192
-0.026461 -0.009228 0.032191
-0.026690 -0.009504 0.032190
-0.026917 -0.009783 0.032189
-0.027141 -0.010065 0.032188
-0.027362 -0.010350 0.032187
-0.027581 -0.010637 0.032186
-0.027796 -0.010927 0.032185
-0.028009 -0.011219 0.032184
-0.028219 -0.011513 0.032183
-0.028425 -0.011811 0.032182
-0.028629 -0.012110 0.032181
-0.028830 -0.012412 0.032180
-0.029027 -0.012717 0.032179
-0.029222 -0.013023 0.032178
-0.029413 -0.013333 0.032177
-0.029602 -0.013644 0.032176
-0.029787 -0.013958 0.032175
-0.029969 -0.014274 0.032174
-0.030148 -0.014592 0.032173
-0.030324 -0.014913 0.032172
-0.030497 -0.015235 0.032172
-0.030666 -0.015560 0.032171
-0.030832 -0.015887 0.032170
-0.030995 -0.016216 0.032169
-0.031155 -0.016547 0.032168
-0.031311 -0.016880 0.032167
-0.031464 -0.017215 0.032166
-0.031613 -0.017552 0.032165
-0.031759 -0.017891 0.032164
-0.031902 -0.018232 0.032163
-0.032041 -0.018574 0.032162
-0.032177 -0.018919 0.032161
-0.032310 -0.019265 0.032161
-0.032439 -0.019614 0.032160
-0.032564 -0.019963 0.032159
-0.032686 -0.020315 0.032158
-0.032805 -0.020668 0.032157
-0.032919 -0.021023 0.032157
-0.033031 -0.021380 0.032156
-0.033139 -0.021738 0.032155
-0.033243 -0.022097 0.032154
-0.033343 -0.022459 0.032154
-0.033440 -0.022821 0.032153
-0.033534 -0.023185 0.032152
-0.033623 -0.023551 0.032152
-0.033709 -0.023918 0.032151
-0.033792 -0.024286 0.032150
-0.033870 -0.024655 0.032150
-0.033945 -0.025026 0.032149
-0.034016 -0.025398 0.032148
-0.034084 -0.025771 0.032148
-0.034148 -0.026146 0.032147
-0.034208 -0.026521 0.032147
-0.034264 -0.026898 0.032146
-0.034316 -0.027275 0.032146
-0.034365 -0.027654 0.032145
-0.034410 -0.028033 0.032145
-0.034451 -0.028414 0.032144
-0.034488 -0.028795 0.032144
-0.034522 -0.029178 0.032143
-0.034552 -0.029561 0.032143
-0.034577 -0.029945 0.032143
-0.034599 -0.030330 0.032142
-0.034618 -0.030715 0.032142
-0.034632 -0.031101 0.032141
-0.034642 -0.031488 0.032141
-0.034649 -0.031875 0.032141
-0.034651 -0.032263 0.032141
-0.034650 -0.032652 0.032140
-0.034645 -0.033041 0.032140
-0.034636 -0.033430 0.032140
-0.034623 -0.033820 0.032140
-0.034606 -0.034210 0.032139
-0.034586 -0.034600 0.032139
-0.034561 -0.034991 0.032139
-0.034532 -0.035382 0.032139
-0.034500 -0.035774 0.032139
-0.034464 -0.036165 0.032139
-0.034423 -0.036557 0.032139
-0.034379 -0.036949 0.032138
-0.034331 -0.037340 0.032138
-0.034279 -0.037732 0.032138
-0.034223 -0.038124 0.032138
-0.034163 -0.038516 0.032138
-0.034100 -0.038908 0.032138
-0.034032 -0.039299 0.032138
-0.033960 -0.039691 0.032139
-0.033885 -0.040082 0.032139
-0.033805 -0.040473 0.032139
-0.033722 -0.040863 0.032139
-0.033635 -0.041254 0.032139
-0.033544 -0.041644 0.032139
-0.033449 -0.042033 0.032139
-0.033350 -0.042422 0.032139
-0.033247 -0.042811 0.032140
-0.033140 -0.043199 0.032140
-0.033029 -0.043587 0.032140
-0.032915 -0.043974 0.032140
-0.032797 -0.044360 0.032141
-0.032674 -0.044746 0.032141
-0.032548 -0.045131 0.032141
-0.032419 -0.045515 0.032142
-0.032285 -0.045898 0.032142
-0.032147 -0.046281 0.032142
-0.032006 -0.046662 0.032143
-0.031861 -0.047043 0.032143
-0.031712 -0.047423 0.032144
-0.031559 -0.047802 0.032144
-0.031402 -0.048179 0.032145
-0.031242 -0.048556 0.032145
-0.031078 -0.048931 0.032146
-0.030910 -0.049306 0.032146
-0.030738 -0.049679 0.032147
-0.030563 -0.050051 0.032147
-0.030384 -0.050422 0.032148
-0.030201 -0.050791 0.032149
-0.030015 -0.051159 0.032149
-0.029825 -0.051526 0.032150
-0.029631 -0.051891 0.032151
-0.029434 -0.052255 0.032151
-0.029233 -0.052617 0.032152
-0.029028 -0.052978 0.032153
-0.028820 -0.053337 0.032153
-0.028608 -0.053694 0.032154
-0.028392 -0.054050 0.032155
-0.028173 -0.054405 0.032156
-0.027951 -0.054757 0.032157
-0.027725 -0.055108 0.032157
-0.027495 -0.055457 0.032158
-0.027262 -0.055804 0.032159
-0.027026 -0.056149 0.032160
-0.026786 -0.056492 0.032161
-0.026543 -0.056833 0.032162
-0.026296 -0.057173 0.032163
-0.026046 -0.057510 0.032164
-0.025793 -0.057845 0.032165
-0.025536 -0.058178 0.032166
-0.025276 -0.058509 0.032167
-0.025012 -0.058838 0.032168
-0.024745 -0.059165 0.032169
-0.024476 -0.059489 0.032170
-0.024202 -0.059811 0.032171
-0.023926 -0.060131 0.032172
-0.023646 -0.060448 0.032173
-0.023364 -0.060763 0.032174
-0.023078 -0.061076 0.032175
-0.022789 -0.061386 0.032177
-0.022497 -0.061694 0.032178
-0.022201 -0.061999 0.032179
-0.021903 -0.062302 0.032180
-0.021602 -0.062602 0.032181
-0.021298 -0.062899 0.032183
-0.020991 -0.063194 0.032184
-0.020681 -0.063486 0.032185
-0.020368 -0.063775 0.032187
-0.020052 -0.064062 0.032188
-0.019733 -0.064346 0.032189
-0.019411 -0.064627 0.032191
-0.019087 -0.064905 0.032192
-0.018760 -0.065180 0.032193
-0.018430 -0.065452 0.032195
-0.018097 -0.065722 0.032196
-0.017762 -0.065988 0.032198
-0.017424 -0.066252 0.032199
-0.017084 -0.066512 0.032200
-0.016741 -0.066769 0.032202
-0.016395 -0.067023 0.032203
-0.016047 -0.067275 0.032205
-0.015696 -0.067522 0.032206
-0.015343 -0.067767 0.032208
-0.014987 -0.068009 0.032209
-0.014629 -0.068247 0.032211
-0.014269 -0.068482 0.032213
-0.013906 -0.068714 0.032214
-0.013541 -0.068942 0.032216
-0.013174 -0.069167 0.032217
-0.012805 -0.069389 0.032219
-0.012433 -0.069607 0.032221
-0.012059 -0.069822 0.032222
-0.011683 -0.070033 0.032224
-0.011305 -0.070241 0.032226
-0.010925 -0.070445 0.032227
-0.010543 -0.070646 0.032229
-0.010158 -0.070844 0.032231
-0.009772 -0.071037 0.032232
-0.009384 -0.071227 0.032234
-0.008994 -0.071414 0.032236
-0.008602 -0.071597 0.032238
-0.008209 -0.071776 0.032240
-0.007814 -0.071951 0.032241
-0.007416 -0.072123 0.032243
-0.007018 -0.072291 0.032245
-0.006617 -0.072455 0.032247
-0.006215 -0.072615 0.032249
-0.005811 -0.072772 0.032250
-0.005406 -0.072924 0.032252
-0.004999 -0.073073 0.032254
-0.004591 -0.073218 0.032256
-0.004182 -0.073359 0.032258
-0.003771 -0.073497 0.032260
-0.003358 -0.073630 0.032262
-0.002945 -0.073759 0.032264
-0.002530 -0.073884 0.032265
-0.002113 -0.074006 0.032267
-0.001696 -0.074123 0.032269
-0.001278 -0.074236 0.032271
-0.000858 -0.074346 0.032273
-0.000437 -0.074451 0.032275
-0.000015 -0.074552 0.032277
0.000407 -0.074649 0.032279
0.000831 -0.074742 0.032281
0.001256 -0.074831 0.032283
0.001681 -0.074916 0.032285
0.002107 -0.074996 0.032287
0.002535 -0.075073 0.032289
0.002962 -0.075145 0.032291
0.003391 -0.075213 0.032293
0.003820 -0.075277 0.032295
0.004250 -0.075337 0.032297
0.004680 -0.075392 0.032299
0.005111 -0.075443 0.032301
0.005543 -0.075490 0.032303
0.005975 -0.075533 0.032306
0.006407 -0.075571 0.032308
0.006839 -0.075606 0.032310
0.007272 -0.075635 0.032312
0.007706 -0.075661 0.032314
0.008139 -0.075682 0.032316
0.008573 -0.075699 0.032318
0.009007 -0.075712 0.032320
0.009440 -0.075720 0.032322
0.009874 -0.075724 0.032324
0.010308 -0.075724 0.032326
0.010742 -0.075719 0.032329
0.011176 -0.075710 0.032331
0.011610 -0.075697 0.032333
0.012044 -0.075679 0.032335
0.012477 -0.075657 0.032337
0.012910 -0.075631 0.032339
0.013343 -0.075600 0.032341
0.013776 -0.075565 0.032343
0.014208 -0.075525 0.032346
0.014640 -0.075482 0.032348
0.015071 -0.075433 0.032350
0.015502 -0.075381 0.032352
0.015932 -0.075324 0.032354
0.016362 -0.075262 0.032356
0.016791 -0.075196 0.032358
0.017220 -0.075126 0.032361
0.017647 -0.075052 0.032363
0.018074 -0.074973 0.032365
0.018500 -0.074890 0.032367
0.018925 -0.074802 0.032369
0.019350 -0.074710 0.032371
0.019773 -0.074614 0.032373
0.020196 -0.074513 0.032375
0.020617 -0.074408 0.032378
0.021037 -0.074298 0.032380
0.021456 -0.074184 0.032382
0.021874 -0.074066 0.032384
0.022291 -0.073944 0.032386
0.022707 -0.073817 0.032388
0.023121 -0.073686 0.032390
0.023534 -0.073551 0.032392
0.023946 -0.073411 0.032395
0.024356 -0.073267 0.032397
0.024765 -0.073119 0.032399
0.025172 -0.072966 0.032401
0.025577 -0.072809 0.032403
0.025981 -0.072648 0.032405
0.026384 -0.072483 0.032407
0.026785 -0.072313 0.032409
0.027184 -0.072139 0.032411
0.027581 -0.071961 0.032413
0.027976 -0.071779 0.032415
0.028370 -0.071592 0.032418
0.028762 -0.071402 0.032420
0.029152 -0.071207 0.032422
0.029539 -0.071008 0.032424
0.029925 -0.070805 0.032426
0.030309 -0.070598 0.032428
0.030691 -0.070386 0.032430
0.031070 -0.070171 0.032432
0.031448 -0.069952 0.032434
0.031823 -0.069728 0.032436
0.032196 -0.069500 0.032438
0.032566 -0.069269 0.032440
0.032935 -0.069033 0.032442
0.033301 -0.068794 0.032444
0.033664 -0.068550 0.032446
0.034025 -0.068302 0.032448
0.034384 -0.068051 0.032450
0.034740 -0.067796 0.032452
0.035093 -0.067536 0.032453
0.035444 -0.067273 0.032455
0.035792 -0.067006 0.032457
0.036138 -0.066735 0.032459
0.036480 -0.066461 0.032461
0.036820 -0.066182 0.032463
0.037158 -0.065900 0.032465
0.037492 -0.065614 0.032467
0.037824 -0.065325 0.032468
0.038152 -0.065031 0.032470
0.038478 -0.064734 0.032472
0.038800 -0.064434 0.032474
0.039120 -0.064130 0.032476
0.039436 -0.063822 0.032478
0.039750 -0.063510 0.032479
0.040060 -0.063195 0.032481
0.040367 -0.062877 0.032483
0.040671 -0.062555 0.032485
0.040972 -0.062230 0.032486
0.041269 -0.061901 0.032488
0.041564 -0.061569 0.032490
0.041854 -0.061233 0.032491
0.042142 -0.060894 0.032493
0.042426 -0.060552 0.032495
0.042706 -0.060206 0.032496
0.042983 -0.059857 0.032498
0.043257 -0.059505 0.032499
0.043527 -0.059150 0.032501
0.043794 -0.058792 0.032503
0.044056 -0.058430 0.032504
0.044316 -0.058066 0.032506
0.044571 -0.057698 0.032507
0.044823 -0.057327 0.032509
0.045071 -0.056954 0.032510
0.045316 -0.056577 0.032512
0.045557 -0.056197 0.032513
0.045793 -0.055815 0.032515
0.046026 -0.055429 0.032516
0.046255 -0.055041 0.032518
0.046481 -0.054650 0.032519
0.046702 -0.054257 0.032520
0.046919 -0.053860 0.032522
0.047133 -0.053461 0.032523
0.047342 -0.053059 0.032524
0.047548 -0.052655 0.032526
0.047749 -0.052248 0.032527
0.047946 -0.051838 0.032528
0.048139 -0.051426 0.032530
0.048328 -0.051011 0.032531
0.048513 -0.050594 0.032532
0.048693 -0.050175 0.032533
0.048870 -0.049753 0.032534
0.049042 -0.049329 0.032536
0.049210 -0.048903 0.032537
0.049374 -0.048475 0.032538
0.049533 -0.048044 0.032539
0.049688 -0.047611 0.032540
0.049839 -0.047176 0.032541
0.049985 -0.046739 0.032542
0.050127 -0.046300 0.032543
0.050265 -0.045859 0.032544
0.050398 -0.045416 0.032545
0.050527 -0.044971 0.032546
0.050651 -0.044524 0.032547
0.050771 -0.044075 0.032548
0.050886 -0.043625 0.032549
0.050997 -0.043173 0.032550
0.051103 -0.042719 0.032551
0.051205 -0.042263 0.032551
0.051302 -0.041806 0.032552
0.051394 -0.041348 0.032553
0.051482 -0.040887 0.032554
0.051565 -0.040426 0.032555
0.051644 -0.039963 0.032555
0.051718 -0.039498 0.032556
0.051788 -0.039032 0.032557
0.051852 -0.038565 0.032557
0.051912 -0.038097 0.032558
0.051968 -0.037627 0.032559
0.052019 -0.037156 0.032559
0.052065 -0.036685 0.032560
0.052106 -0.036212 0.032560
0.052142 -0.035738 0.032561
0.052174 -0.035263 0.032562
0.052201 -0.034787 0.032562
0.052223 -0.034310 0.032562
0.052241 -0.033832 0.032563
0.052253 -0.033354 0.032563
0.052261 -0.032875 0.032564
0.052265 -0.032395 0.032564
0.052263 -0.031914 0.032564
0.052256 -0.031433 0.032565
0.052245 -0.030952 0.032565
0.052229 -0.030469 0.032565
0.052208 -0.029987 0.032566
0.052182 -0.029504 0.032566
0.052151 -0.029020 0.032566
0.052116 -0.028536 0.032566
0.052076 -0.028052 0.032566
0.052031 -0.027568 0.032567
0.051981 -0.027083 0.032567
0.051926 -0.026599 0.032567
0.051866 -0.026114 0.032567
0.051802 -0.025629 0.032567
0.051732 -0.025145 0.032567
0.051658 -0.024660 0.032567
0.051579 -0.024176 0.032567
0.051495 -0.023691 0.032567
0.051406 -0.023207 0.032567
0.051313 -0.022723 0.032567
0.051214 -0.022240 0.032567
0.051111 -0.021756 0.032566
0.051003 -0.021274 0.032566
0.050890 -0.020791 0.032566
0.050772 -0.020309 0.032566
0.050650 -0.019828 0.032566
0.050522 -0.019347 0.032565
0.050390 -0.018867 0.032565
0.050253 -0.018388 0.032565
0.050111 -0.017909 0.032564
0.049965 -0.017431 0.032564
0.049813 -0.016954 0.032564
0.049657 -0.016478 0.032563
0.049496 -0.016003 0.032563
0.049331 -0.015529 0.032562
0.049161 -0.015056 0.032562
0.048985 -0.014584 0.032561
0.048806 -0.014113 0.032561
0.048621 -0.013643 0.032560
0.048432 -0.013175 0.032560
0.048238 -0.012708 0.032559
0.048040 -0.012242 0.032558
0.047837 -0.011777 0.032558
0.047629 -0.011314 0.032557
0.047416 -0.010853 0.032556
0.047199 -0.010393 0.032556
0.046978 -0.009934 0.032555
0.046751 -0.009477 0.032554
0.046521 -0.009022 0.032553
0.046285 -0.008569 0.032552
0.046045 -0.008117 0.032552
0.045801 -0.007667 0.032551
0.045552 -0.007219 0.032550
0.045299 -0.006773 0.032549
0.045041 -0.006329 0.032548
0.044779 -0.005886 0.032547
0.044512 -0.005446 0.032546
0.044241 -0.005008 0.032545
0.043966 -0.004572 0.032544
0.043686 -0.004139 0.032543
0.043402 -0.003707 0.032542
0.043114 -0.003278 0.032541
0.042821 -0.002851 0.032540
0.042524 -0.002426 0.032539
0.042223 -0.002004 0.032537
0.041918 -0.001585 0.032536
0.041608 -0.001168 0.032535
0.041295 -0.000753 0.032534
0.040977 -0.000341 0.032532
0.040655 0.000068 0.032531
0.040329 0.000475 0.032530
0.039999 0.000879 0.032529
0.039665 0.001280 0.032527
0.039327 0.001678 0.032526
0.038985 0.002074 0.032524
0.038639 0.002466 0.032523
0.038289 0.002856 0.032522
0.037935 0.003242 0.032520
0.037578 0.003626 0.032519
0.037216 0.004006 0.032517
0.036851 0.004384 0.032516
0.036482 0.004758 0.032514
0.036109 0.005129 0.032513
0.035733 0.005497 0.032511
0.035353 0.005861 0.032509
0.034969 0.006222 0.032508
0.034582 0.006580 0.032506
0.034191 0.006935 0.032504
0.033796 0.007286 0.032503
0.033399 0.007633 0.032501
0.032997 0.007977 0.032499
0.032592 0.008317 0.032498
0.032184 0.008654 0.032496
0.031773 0.008987 0.032494
0.031358 0.009316 0.032492
0.030940 0.009642 0.032491
0.030519 0.009964 0.032489
0.030094 0.010282 0.032487
0.029666 0.010597 0.032485
0.029236 0.010907 0.032483
0.028802 0.011213 0.032481
0.028365 0.011516 0.032479
0.027925 0.011815 0.032477
0.027482 0.012109 0.032475
0.027036 0.012400 0.032473
0.026587 0.012686 0.032471
0.026136 0.012969 0.032469
0.025681 0.013247 0.032467
0.025224 0.013521 0.032465
0.024764 0.013791 0.032463
0.024302 0.014056 0.032461
0.023837 0.014318 0.032459
0.023369 0.014575 0.032457
0.022898 0.014827 0.032455
0.022426 0.015076 0.032453
0.021950 0.015319 0.032451
0.021473 0.015559 0.032448
0.020993 0.015794 0.032446
0.020510 0.016024 0.032444
0.020026 0.016250 0.032442
0.019539 0.016472 0.032440
0.019049 0.016688 0.032437
0.018558 0.016900 0.032435
0.018065 0.017108 0.032433
0.017569 0.017311 0.032431
0.017072 0.017509 0.032428
0.016573 0.017703 0.032426
0.016071 0.017891 0.032424
0.015568 0.018075 0.032421
0.015063 0.018255 0.032419
0.014557 0.018429 0.032417
0.014048 0.018598 0.032414
0.013538 0.018763 0.032412
0.013026 0.018923 0.032410
0.012513 0.019078 0.032407
0.011998 0.019228 0.032405
0.011482 0.019373 0.032402
0.010964 0.019513 0.032400
0.010445 0.019648 0.032397
0.009924 0.019778 0.032395
0.009403 0.019903 0.032393
0.008880 0.020022 0.032390
0.008356 0.020137 0.032388
0.007830 0.020247 0.032385
0.007304 0.020352 0.032383
0.006777 0.020451 0.032380
0.006248 0.020545 0.032378
0.005719 0.020635 0.032375
0.005189 0.020719 0.032373
0.004658 0.020798 0.032370
0.004126 0.020871 0.032367
0.003594 0.020940 0.032365
0.003061 0.021003 0.032362
0.002527 0.021061 0.032360
0.001993 0.021113 0.032357
0.001458 0.021161 0.032355
0.000923 0.021203 0.032352
0.000388 0.021240 0.032349
-0.000148 0.021271 0.032347
-0.000684 0.021297 0.032344
-0.001221 0.021318 0.032342
-0.001757 0.021334 0.032339
-0.002294 0.021344 0.032336
-0.002831 0.021348 0.032334
-0.003368 0.021348 0.032331
-0.003904 0.021342 0.032329
-0.004441 0.021331 0.032326
-0.004978 0.021314 0.032323
-0.005514 0.021292 0.032321
-0.006050 0.021265 0.032318
-0.006586 0.021232 0.032315
-0.007122 0.021193 0.032313
-0.007657 0.021150 0.032310
-0.008191 0.021101 0.032308
-0.008725 0.021046 0.032305
-0.009259 0.020986 0.032302
-0.009792 0.020921 0.032300
-0.010324 0.020850 0.032297
-0.010855 0.020774 0.032294
-0.011386 0.020693 0.032292
-0.011916 0.020606 0.032289
-0.012445 0.020513 0.032286
-0.012973 0.020415 0.032284
-0.013500 0.020312 0.032281
-0.014026 0.020204 0.032279
-0.014551 0.020090 0.032276
-0.015074 0.019970 0.032273
-0.015597 0.019846 0.032271
-0.016118 0.019715 0.032268
-0.016638 0.019580 0.032265
-0.017156 0.019439 0.032263
-0.017673 0.019293 0.032260
-0.018189 0.019141 0.032258
-0.018703 0.018984 0.032255
-0.019215 0.018822 0.032252
-0.019726 0.018654 0.032250
-0.020235 0.018481 0.032247
-0.020742 0.018303 0.032245
-0.021248 0.018119 0.032242
-0.021751 0.017930 0.032239
-0.022253 0.017736 0.032237
-0.022753 0.017536 0.032234
-0.023250 0.017332 0.032232
-0.023746 0.017122 0.032229
-0.024239 0.016906 0.032227
-0.024731 0.016686 0.032224
-0.025220 0.016460 0.032222
-0.025707 0.016230 0.032219
-0.026191 0.015994 0.032216
-0.026673 0.015753 0.032214
-0.027153 0.015506 0.032211
-0.027630 0.015255 0.032209
-0.028105 0.014998 0.032206
-0.028577 0.014737 0.032204
-0.029046 0.014470 0.032202
-0.029513 0.014199 0.032199
-0.029977 0.013922 0.032197
-0.030438 0.013640 0.032194
-0.030896 0.013354 0.032192
-0.031352 0.013062 0.032189
-0.031804 0.012765 0.032187
-0.032254 0.012464 0.032185
-0.032700 0.012158 0.032182
-0.033144 0.011846 0.032180
-0.033584 0.011530 0.032177
-0.034021 0.011210 0.032175
-0.034455 0.010884 0.032173
-0.034886 0.010554 0.032170
-0.035313 0.010218 0.032168
-0.035737 0.009879 0.032166
-0.036157 0.009534 0.032164
-0.036574 0.009185 0.032161
-0.036988 0.008831 0.032159
-0.037397 0.008473 0.032157
-0.037804 0.008110 0.032155
-0.038206 0.007742 0.032152
-0.038605 0.007370 0.032150
-0.039001 0.006994 0.032148
-0.039392 0.006613 0.032146
-0.039780 0.006228 0.032144
-0.040163 0.005838 0.032142
-0.040543 0.005444 0.032140
-0.040919 0.005045 0.032137
-0.041291 0.004643 0.032135
-0.041659 0.004236 0.032133
-0.042022 0.003825 0.032131
-0.042382 0.003410 0.032129
-0.042737 0.002990 0.032127
-0.043088 0.002567 0.032125
-0.043435 0.002139 0.032123
-0.043778 0.001708 0.032121
-0.044116 0.001272 0.032119
-0.044450 0.000833 0.032117
-0.044780 0.000389 0.032115
-0.045105 -0.000058 0.032114
-0.045425 -0.000509 0.032112
-0.045741 -0.000964 0.032110
-0.046053 -0.001423 0.032108
-0.046360 -0.001885 0.032106
-0.046662 -0.002351 0.032104
-0.046959 -0.002821 0.032103
-0.047252 -0.003294 0.032101
-0.047540 -0.003771 0.032099
-0.047823 -0.004251 0.032097
-0.048102 -0.004735 0.032096
-0.048376 -0.005222 0.032094
-0.048644 -0.005713 0.032092
-0.048908 -0.006207 0.032091
-0.049167 -0.006704 0.032089
-0.049421 -0.007204 0.032088
-0.049670 -0.007708 0.032086
-0.049913 -0.008215 0.032085
-0.050152 -0.008724 0.032083
-0.050386 -0.009237 0.032082
-0.050614 -0.009753 0.032080
-0.050837 -0.010272 0.032079
-0.051055 -0.010794 0.032077
-0.051268 -0.011318 0.032076
-0.051476 -0.011846 0.032074
-0.051678 -0.012376 0.032073
-0.051875 -0.012909 0.032072
-0.052067 -0.013444 0.032070
-0.052253 -0.013982 0.032069
-0.052434 -0.014523 0.032068
-0.052609 -0.015066 0.032067
-0.052779 -0.015612 0.032066
-0.052944 -0.016160 0.032064
-0.053103 -0.016710 0.032063
-0.053256 -0.017263 0.032062
-0.053404 -0.017818 0.032061
-0.053547 -0.018375 0.032060
-0.053684 -0.018935 0.032059
-0.053815 -0.019496 0.032058
-0.053941 -0.020060 0.032057
-0.054060 -0.020625 0.032056
-0.054175 -0.021193 0.032055
-0.054283 -0.021762 0.032054
-0.054386 -0.022333 0.032053
-0.054484 -0.022906 0.032052
-0.054575 -0.023481 0.032051
-0.054661 -0.024057 0.032050
-0.054741 -0.024635 0.032050
-0.054815 -0.025214 0.032049
-0.054883 -0.025795 0.032048
-0.054946 -0.026377 0.032047
-0.055002 -0.026961 0.032047
-0.055053 -0.027546 0.032046
-0.055098 -0.028133 0.032045
-0.055137 -0.028720 0.032045
-0.055171 -0.029309 0.032044
-0.055198 -0.029899 0.032044
-0.055219 -0.030489 0.032043
-0.055235 -0.031081 0.032043
-0.055245 -0.031674 0.032042
-0.055248 -0.032268 0.032042
-0.055246 -0.032862 0.032041
-0.055238 -0.033457 0.032041
-0.055224 -0.034053 0.032041
-0.055203 -0.034650 0.032040
-0.055177 -0.035247 0.032040
-0.055145 -0.035844 0.032040
-0.055107 -0.036442 0.032039
-0.055063 -0.037041 0.032039
-0.055013 -0.037640 0.032039
-0.054957 -0.038239 0.032039
-0.054895 -0.038838 0.032039
-0.054827 -0.039437 0.032039
-0.054753 -0.040037 0.032039
-0.054673 -0.040637 0.032038
-0.054587 -0.041236 0.032038
-0.054495 -0.041836 0.032038
-0.054397 -0.042435 0.032039
-0.054293 -0.043034 0.032039
-0.054183 -0.043633 0.032039
-0.054067 -0.044232 0.032039
-0.053946 -0.044830 0.032039
-0.053818 -0.045427 0.032039
-0.053684 -0.046025 0.032039
-0.053544 -0.046621 0.032040
-0.053398 -0.047217 0.032040
-0.053246 -0.047813 0.032040
-0.053089 -0.048407 0.032041
-0.052925 -0.049001 0.032041
-0.052755 -0.049594 0.032041
-0.052580 -0.050186 0.032042
-0.052398 -0.050777 0.032042
-0.052211 -0.051367 0.032043
-0.052018 -0.051956 0.032043
-0.051819 -0.052544 0.032044
